ID	plabels	alabels	longitude	latitude	PC1	PC2	RotNS	RotEW
7292	Spain	ES	-3.566114847	40.32870801	-0.0111	0.039	-0.034412964	-0.021446629
7466	France	FR	2.394327671	46.60586801	-0.0021	0.0123	-0.011240471	-0.005417732
7623	Italy	IT	12.5	42	-0.0501	0.0537	-0.03776135	-0.06299032
7652	Italy	IT	12.5	42	-0.0191	0.0078	-0.002217218	-0.0205118
7745	Swiss-French	CH	6.15	46.2	0.0023	0.0151	-0.015147496	-0.001963002
8345	Austria	AT	14.11742537	47.59249682	0.0114	-0.0242	0.020106552	0.017644448
8641	Swiss-French	CH	6.15	46.2	0.0019	-0.0082	0.007355455	0.004092345
8903	Portugal	PT	-8.016392483	39.59096807	-0.0195	0.0284	-0.021904233	-0.026589745
9754	Spain	ES	-3.566114847	40.32870801	-0.0144	0.0329	-0.027638508	-0.022932137
10443	France	FR	2.394327671	46.60586801	0.0162	0.0176	-0.021391862	0.01070459
10465	Austria	AT	14.11742537	47.59249682	0.0112	-0.0101	0.006611066	0.013555213
10934	Italy	IT	12.5	42	-0.021	-0.0023	0.008014489	-0.019546303
11433	France	FR	2.394327671	46.60586801	0.0133	0.0068	-0.010211038	0.010902509
11806	Portugal	PT	-8.016392483	39.59096807	-0.0147	0.038	-0.032456932	-0.024630013
13565	Portugal	PT	-8.016392483	39.59096807	-0.0161	0.0408	-0.034760925	-0.026749357
13901	Italy	IT	12.5	42	-0.0494	-0.0247	0.03739127	-0.040649021
14798	France	FR	2.394327671	46.60586801	0.006	0.0065	-0.007905115	0.003969781
15480	Swiss-German	CH	8.55	47.36	0.0147	-0.0053	0.001030693	0.015592231
15686	France	FR	2.394327671	46.60586801	0.0075	0.0089	-0.010626205	0.004748028
15854	Swiss-German	CH	8.55	47.36	0.0166	-0.0019	-0.002761998	0.016478512
16337	Italy	IT	12.5	42	-0.0163	-0.0012	0.005658328	-0.015333405
16504	Swiss-French	CH	6.15	46.2	0.0018	-0.0095	0.008632454	0.00435554
16550	France	FR	2.394327671	46.60586801	0.0044	0.0033	-0.004387548	0.003316537
16737	Italy	IT	12.5	42	-0.0381	-0.0225	0.032153819	-0.030397236
17681	Italy	IT	12.5	42	-0.0496	-0.0264	0.039080327	-0.040371376
18200	Germany	DE	10.35890163	51.08355564	0.024	-0.0195	0.012107183	0.028454633
19151	Swiss-German	CH	8.55	47.36	0.0115	-0.0023	-0.000968017	0.011687726
20050	Swiss-French	CH	6.15	46.2	0.006	0.0125	-0.013671397	0.002311473
21657	Swiss-French	CH	6.15	46.2	0.0074	-0.0047	0.002471674	0.008410757
22454	Italy	IT	12.5	42	-0.0186	4.00E-04	0.004756338	-0.017986029
22632	Swiss-German	CH	8.55	47.36	0.0093	2.00E-04	-0.002762588	0.008882461
23282	France	FR	2.394327671	46.60586801	0.007	0.0077	-0.009334756	0.004599167
23635	Portugal	PT	-8.016392483	39.59096807	-0.0175	0.0405	-0.034085672	-0.028011907
24212	Belgium	BE	4.614791918	50.66153424	0.024	-0.0111	0.004034388	0.026133001
24255	Italy	IT	12.5	42	-0.0185	-0.007	0.011840448	-0.015844677
24261	France	FR	2.394327671	46.60586801	-6.00E-04	0.0177	-0.016844702	-0.005468639
24266	Portugal	PT	-8.016392483	39.59096807	-0.0187	0.0477	-0.04067355	-0.031155134
24923	Spain	ES	-3.566114847	40.32870801	-0.013	0.0266	-0.02197085	-0.019845447
25289	Portugal	PT	-8.016392483	39.59096807	-0.0166	0.0477	-0.041253958	-0.029136935
26385	Portugal	PT	-8.016392483	39.59096807	-0.0168	0.0325	-0.026590765	-0.025128096
26466	Portugal	PT	-8.016392483	39.59096807	-0.0182	0.0408	-0.034180517	-0.028767555
27085	Belgium	BE	4.614791918	50.66153424	0.0233	-0.0067	-7.50E-07	0.024244175
27302	Belgium	BE	4.614791918	50.66153424	0.0204	9.00E-04	-0.006503192	0.019356614
27494	Swiss-German	CH	8.55	47.36	0.0104	0.0019	-0.004700391	0.009469758
27766	Portugal	PT	-8.016392483	39.59096807	-0.0221	0.0423	-0.034544187	-0.032930216
28226	Italy	IT	12.5	42	-0.0301	7.00E-04	0.007646449	-0.029120986
28469	Swiss-French	CH	6.15	46.2	0.0077	-0.0102	0.007674517	0.010219187
28594	Swiss-French	CH	6.15	46.2	0.0044	9.00E-04	-0.002081035	0.003979861
28794	Swiss-German	CH	8.55	47.36	0.0082	0	-0.002266355	0.007880586
28843	Swiss-French	CH	6.15	46.2	0.0055	-0.0058	0.004053957	0.006888791
28853	Swiss-German	CH	8.55	47.36	0.0039	-0.0047	0.003439021	0.005047092
29471	Portugal	PT	-8.016392483	39.59096807	-0.0186	0.0379	-0.031282927	-0.028350458
29711	Portugal	PT	-8.016392483	39.59096807	-0.0242	0.0451	-0.036654711	-0.035722292
29754	Portugal	PT	-8.016392483	39.59096807	-0.0191	0.0371	-0.030375897	-0.028609874
29883	Italy	IT	12.5	42	-0.0526	-0.0164	0.030299011	-0.046018365
29966	Italy	IT	12.5	42	-0.0248	0	0.006854342	-0.023833967
30003	Spain	ES	-3.566114847	40.32870801	-0.0156	0.0433	-0.037301735	-0.026959795
30071	Swiss-Italian	CH	8.95	46	0.0096	-0.0025	-0.000250676	0.009917014
30072	Swiss-French	CH	6.15	46.2	0.0054	0.0025	-0.003895095	0.004498692
30442	Swiss-French	CH	6.15	46.2	0.0128	-0.0105	0.006553269	0.015203443
31270	Portugal	PT	-8.016392483	39.59096807	-0.0171	0.0368	-0.030640352	-0.026604864
31454	Portugal	PT	-8.016392483	39.59096807	-0.0199	0.0381	-0.031115836	-0.029655096
32540	Swiss-German	CH	8.55	47.36	-0.005	-0.0139	0.014740478	-0.000963487
32886	Italy	IT	12.5	42	0.0075	-0.0296	0.026374107	0.015388842
32893	Romania	RO	24.98211714	45.8858244	-0.0049	-0.0487	0.048157277	0.008750808
33068	France	FR	2.394327671	46.60586801	-0.0097	-0.0105	0.012771926	-0.006420116
33124	France	FR	2.394327671	46.60586801	0.0049	0.0085	-0.009523185	0.00235986
34341	Portugal	PT	-8.016392483	39.59096807	-0.0161	0.0315	-0.025823188	-0.024178978
35089	Swiss-German	CH	8.55	47.36	0.0101	-0.0056	0.002590377	0.01125433
35506	Italy	IT	12.5	42	-0.0259	-0.0227	0.028974134	-0.018617185
35754	Swiss-German	CH	8.55	47.36	0.006	-0.004	0.00218588	0.006871821
36013	Swiss-French	CH	6.15	46.2	0.0097	-0.0059	0.002989245	0.010952827
36469	France	FR	2.394327671	46.60586801	0.0043	0.0067	-0.00762747	0.002280724
37007	Portugal	PT	-8.016392483	39.59096807	-0.0123	0.0409	-0.035907292	-0.023125016
37417	Belgium	BE	4.614791918	50.66153424	0.0255	-0.0028	-0.00435688	0.025280577
37822	Swiss-German	CH	8.55	47.36	0.0165	-0.0027	-0.001965522	0.016603515
37852	Italy	IT	12.5	42	-0.0515	-0.0178	0.031340454	-0.044574275
38046	Swiss-French	CH	6.15	46.2	0.014	0.0097	-0.013191543	0.010773727
38532	Italy	IT	12.5	42	-0.0542	0.0347	-0.018368278	-0.061679302
38739	Portugal	PT	-8.016392483	39.59096807	-0.0144	0.0397	-0.034173628	-0.024811553
38848	Italy	IT	12.5	42	-0.0244	-0.0054	0.011933443	-0.021957071
39967	Poland	PL	19.39460765	52.14189866	0.0365	-0.0548	0.042577335	0.050224103
40683	Swiss-German	CH	8.55	47.36	0.0056	-0.001	-0.000586708	0.005658248
40739	Italy	IT	12.5	42	-0.0446	-0.0267	0.037986718	-0.035483225
41009	Swiss-French	CH	6.15	46.2	0.0052	0.005	-0.006242436	0.003615521
41520	Germany	DE	10.35890163	51.08355564	0.0121	-0.0051	0.001557084	0.013038232
42555	Belgium	BE	4.614791918	50.66153424	0.0157	0.0058	-0.009913314	0.013485407
43003	Portugal	PT	-8.016392483	39.59096807	-0.0198	0.0371	-0.030182427	-0.029282607
43017	Swiss-French	CH	6.15	46.2	0.0062	0.0038	-0.005365564	0.00490823
43075	France	FR	2.394327671	46.60586801	0.0247	0.0122	-0.018551478	0.020365968
43422	Italy	IT	12.5	42	-0.0351	-0.0122	0.02142588	-0.030360858
43529	Swiss-German	CH	8.55	47.36	0.0072	-6.00E-04	-0.001413342	0.00708537
43791	Italy	IT	12.5	42	-0.055	-0.0196	0.034037685	-0.047440447
44722	Portugal	PT	-8.016392483	39.59096807	-0.0172	0.0398	-0.033495855	-0.027530124
44850	Swiss-German	CH	8.55	47.36	0.0017	-0.01	0.009140617	0.004397628
44868	Swiss-French	CH	6.15	46.2	0.0036	0.0079	-0.008587257	0.00127633
45291	Portugal	PT	-8.016392483	39.59096807	-0.0226	0.0437	-0.035751461	-0.033797678
45911	Swiss-French	CH	6.15	46.2	0.0066	3.00E-04	-0.002112454	0.006259995
46048	Netherlands	NL	5.667115657	52.26613865	0.029	0.0027	-0.010609986	0.027124126
46057	Germany	DE	10.35890163	51.08355564	0.0023	-0.0187	0.017335895	0.007378804
46469	Swiss-German	CH	8.55	47.36	0.0041	-0.0045	0.003191534	0.005184024
46656	Swiss-German	CH	8.55	47.36	0.0145	-0.0057	0.001470389	0.015510576
46763	Swiss-German	CH	8.55	47.36	0.0019	-0.0044	0.003703476	0.003042082
47152	France	FR	2.394327671	46.60586801	-0.0171	0.0185	-0.013053191	-0.021547023
47276	Swiss-French	CH	6.15	46.2	-0.0015	0.0079	-0.007177695	-0.00362501
47546	Austria	AT	14.11742537	47.59249682	0.0224	-0.0414	0.033596329	0.032969784
47614	Portugal	PT	-8.016392483	39.59096807	-0.036	-0.0221	0.031188992	-0.028489591
47957	Portugal	PT	-8.016392483	39.59096807	-0.0126	0.0361	-0.031211351	-0.022086683
48015	Italy	IT	12.5	42	-0.0577	-0.0135	0.028921537	-0.051721221
48445	Italy	IT	12.5	42	-0.0285	0.0013	0.006627605	-0.027749141
48646	Swiss-German	CH	8.55	47.36	0.0139	-0.0073	0.003173895	0.015376163
49060	Portugal	PT	-8.016392483	39.59096807	-0.0153	0.0382	-0.032483311	-0.025261918
49290	Swiss-French	CH	6.15	46.2	0.0087	-0.0163	0.01326052	0.012866181
49440	Portugal	PT	-8.016392483	39.59096807	-0.0166	0.0363	-0.030298021	-0.025986149
1297	Swiss-French	CH	6.15	46.2	0.0061	-0.001	-0.0007249	0.006138772
1853	Germany	DE	10.35890163	51.08355564	0.0063	-0.0062	0.004217268	0.007768182
2391	Portugal	PT	-8.016392483	39.59096807	-0.0191	0.0372	-0.030472002	-0.028637513
2872	Spain	ES	-3.566114847	40.32870801	-0.0128	0.0394	-0.034327529	-0.023190963
2883	Portugal	PT	-8.016392483	39.59096807	-0.0184	0.0369	-0.030377157	-0.027881864
3161	Swiss-French	CH	6.15	46.2	0.0031	-0.0059	0.004813385	0.004609916
4162	Swiss-French	CH	6.15	46.2	0.0041	-0.0046	0.003287639	0.005211663
4213	Italy	IT	12.5	42	-0.0497	-0.007	0.020463653	-0.045829346
4218	Swiss-French	CH	6.15	46.2	0.0028	-0.0026	0.001724845	0.003409532
4860	Portugal	PT	-8.016392483	39.59096807	-0.0159	0.0292	-0.023668056	-0.023351084
4910	Germany	DE	10.35890163	51.08355564	0.0022	-0.0041	0.003332246	0.003247481
5179	Swiss-French	CH	6.15	46.2	0.0068	-0.0061	0.003982971	0.008221067
5569	Italy	IT	12.5	42	-0.0549	-0.0251	0.039295805	-0.045824226
5664	Germany	DE	10.35890163	51.08355564	0.0218	-0.0089	0.002528131	0.02341065
5665	Swiss-French	CH	6.15	46.2	0.0073	-0.0035	0.001346056	0.00798299
5900	Portugal	PT	-8.016392483	39.59096807	-0.0211	0.0374	-0.030111441	-0.030614884
6072	Portugal	PT	-8.016392483	39.59096807	-0.0238	0.0423	-0.034074333	-0.034563996
6245	France	FR	2.394327671	46.60586801	0.0018	0.0259	-0.025388612	-0.005428481
6647	Swiss-French	CH	6.15	46.2	0.0108	0.0032	-0.006060306	0.009494877
6889	Portugal	PT	-8.016392483	39.59096807	-0.0213	0.0399	-0.032458782	-0.031498055
7089	Swiss-Italian	CH	8.95	46	-0.0044	-0.0071	0.008039527	-0.002266275
7914	Italy	IT	12.5	42	-0.0163	0.0057	-0.000972896	-0.01724046
8144	Portugal	PT	-8.016392483	39.59096807	-0.0228	0.0407	-0.032813043	-0.033160733
8194	Portugal	PT	-8.016392483	39.59096807	-0.0097	0.0384	-0.034223275	-0.019935332
8597	Swiss-German	CH	8.55	47.36	0.0118	-0.01	0.00634913	0.014104203
8718	Swiss-German	CH	8.55	47.36	0.0129	-0.0036	-0.000105594	0.013392492
9113	Italy	IT	12.5	42	-0.0528	-0.0165	0.030450393	-0.046182936
9426	Portugal	PT	-8.016392483	39.59096807	-0.0174	0.0344	-0.028250924	-0.026229855
9456	Swiss-Italian	CH	8.95	46	-0.0209	0.0052	0.000778997	-0.021523084
11726	France	FR	2.394327671	46.60586801	0.0121	0.0064	-0.009494957	0.009859807
11906	Netherlands	NL	5.667115657	52.26613865	0.0318	-2.00E-04	-0.008596826	0.030616574
13298	Italy	IT	12.5	42	-0.0616	-0.0237	0.039802118	-0.05265018
13454	Spain	ES	-3.566114847	40.32870801	-0.0163	0.0465	-0.040183617	-0.028516959
13600	Portugal	PT	-8.016392483	39.59096807	-0.019	0.054	-0.046645231	-0.033184672
13676	France	FR	2.394327671	46.60586801	0.0172	-0.0058	0.000820255	0.018133041
13983	Swiss-French	CH	6.15	46.2	0.0066	-0.0044	0.002404468	0.007559004
14023	Portugal	PT	-8.016392483	39.59096807	-0.0153	0.0335	-0.02796639	-0.02396291
14170	Italy	IT	12.5	42	-0.058	-0.0314	0.046207195	-0.047062248
14469	Portugal	PT	-8.016392483	39.59096807	-0.022	0.0367	-0.029189962	-0.031286357
14744	France	FR	2.394327671	46.60586801	0.0055	0.0021	-0.003538315	0.004705351
15770	Swiss-French	CH	6.15	46.2	0.0077	0.0015	-0.003569733	0.006985485
15901	Swiss-German	CH	8.55	47.36	0.0091	-0.005	0.002290134	0.010127452
16236	Portugal	PT	-8.016392483	39.59096807	-0.0163	0.0437	-0.037492685	-0.027743082
16347	Spain	ES	-3.566114847	40.32870801	-0.0139	0.0411	-0.035657286	-0.024717968
16502	Portugal	PT	-8.016392483	39.59096807	-0.0185	0.0376	-0.031022251	-0.028171438
16517	Portugal	PT	-8.016392483	39.59096807	-0.0196	0.0379	-0.031006542	-0.029311505
16622	Portugal	PT	-8.016392483	39.59096807	-0.0174	0.0194	-0.013835218	-0.022084084
16722	Italy	IT	12.5	42	-0.0525	-0.022	0.035653236	-0.044374506
16864	France	FR	2.394327671	46.60586801	0.0086	0.0064	-0.00852761	0.006496142
16884	Swiss-German	CH	8.55	47.36	0.0083	-0.0028	0.000396938	0.008750568
16940	Portugal	PT	-8.016392483	39.59096807	-0.0153	0.0361	-0.030465112	-0.02468151
17533	Germany	DE	10.35890163	51.08355564	0.0372	-0.0012	-0.009128257	0.036082612
17805	Spain	ES	-3.566114847	40.32870801	-0.0117	0.0446	-0.039628997	-0.023571012
17836	Portugal	PT	-8.016392483	39.59096807	-0.0189	0.0343	-0.027740242	-0.027643787
18260	Italy	IT	12.5	42	-0.0427	-0.0196	0.030638152	-0.035619568
18601	France	FR	2.394327671	46.60586801	-0.0203	0.0179	-0.011592131	-0.024456543
18893	France	FR	2.394327671	46.60586801	0.0023	0.0159	-0.015916333	-0.00218411
19849	Swiss-French	CH	6.15	46.2	0.0031	0.0138	-0.014119242	-0.000834864
20200	Italy	IT	12.5	42	-0.0582	-0.0259	0.040976713	-0.048774573
20241	Spain	ES	-3.566114847	40.32870801	-0.0113	0.0432	-0.038394085	-0.022799654
20685	Sweden	SE	18	59.35	0.0431	-0.015	0.002503522	0.0455669
21006	Swiss-German	CH	8.55	47.36	0.0076	-0.0182	0.015390532	0.012334161
21014	Portugal	PT	-8.016392483	39.59096807	-0.0188	0.0434	-0.036513409	-0.030062784
21772	Swiss-French	CH	6.15	46.2	0.0036	0.0068	-0.007530105	0.001580353
21853	Swiss-French	CH	6.15	46.2	0.0081	0.0071	-0.009062151	0.005822149
22897	Portugal	PT	-8.016392483	39.59096807	-0.0137	0.0442	-0.038691809	-0.025382552
22935	Swiss-French	CH	6.15	46.2	0.0062	-0.0093	0.007224152	0.00852887
23087	Portugal	PT	-8.016392483	39.59096807	-0.0195	0.05	-0.04266285	-0.032559656
23427	Italy	IT	12.5	42	-0.0215	0.0019	0.004116283	-0.021187643
23919	Italy	IT	12.5	42	-0.0592	-0.0236	0.039042689	-0.050371305
24250	Swiss-German	CH	8.55	47.36	0.0164	-0.0169	0.011708985	0.020432075
24722	Italy	IT	12.5	42	-0.0512	-0.0344	0.047210919	-0.039697973
24966	Italy	IT	12.5	42	-0.0544	-0.0213	0.035505634	-0.046393964
24981	Italy	IT	12.5	42	-0.0083	-0.0147	0.016421385	-0.003913834
25172	Swiss-German	CH	8.55	47.36	0.006	-0.0119	0.009778151	0.009055261
25413	Swiss-French	CH	6.15	46.2	0.0121	-0.0069	0.003286969	0.013535724
25814	Germany	DE	10.35890163	51.08355564	0.0277	-0.0169	0.008585837	0.031291906
25969	Portugal	PT	-8.016392483	39.59096807	-0.0257	0.054	-0.044793453	-0.039623687
26469	Italy	IT	12.5	42	-0.0535	-0.0323	0.045828406	-0.04248879
26714	Swiss-French	CH	6.15	46.2	0.0017	0.0032	-0.003545205	0.000749349
26942	Portugal	PT	-8.016392483	39.59096807	-0.0153	0.0351	-0.029504065	-0.024405126
27198	Swiss-Italian	CH	8.95	46	-0.0141	0.0173	-0.012729089	-0.01833222
27717	Netherlands	NL	5.667115657	52.26613865	0.0401	0.0014	-0.012428495	0.038151049
28113	Swiss-French	CH	6.15	46.2	6.00E-04	0.0016	-0.001703506	0.000134413
28148	Spain	ES	-3.566114847	40.32870801	-0.012	0.0391	-0.034260323	-0.022339209
29196	Swiss-German	CH	8.55	47.36	0.0044	-0.0016	0.000321582	0.004670823
29389	Austria	AT	14.11742537	47.59249682	0.0024	-0.0137	0.012503021	0.006092984
30109	Swiss-French	CH	6.15	46.2	0.0076	-0.0042	0.001935873	0.008464774
30139	Italy	IT	12.5	42	-0.0579	-0.0152	0.030610594	-0.051443576
30501	Swiss-French	CH	6.15	46.2	0.0094	0.003	-0.005481158	0.008204688
30524	Portugal	PT	-8.016392483	39.59096807	-0.0196	0.0423	-0.035235149	-0.030527598
30754	Italy	IT	12.5	42	-0.0342	-0.0232	0.031748651	-0.026455683
30812	Italy	IT	12.5	42	-0.0519	-0.0257	0.039043279	-0.042775254
30976	France	FR	2.394327671	46.60586801	-0.0015	0.019	-0.017845317	-0.006692881
31135	Swiss-German	CH	8.55	47.36	0.0134	-0.0011	-0.002646404	0.013182054
31828	Spain	ES	-3.566114847	40.32870801	-0.0131	0.0457	-0.04029921	-0.025220501
32005	Swiss-German	CH	8.55	47.36	0.0057	5.00E-04	-0.002055917	0.005339776
33001	Belgium	BE	4.614791918	50.66153424	0.0061	-0.003	0.001197194	0.006691541
33617	Spain	ES	-3.566114847	40.32870801	-0.0239	0.0298	-0.022033606	-0.031205291
35610	Portugal	PT	-8.016392483	39.59096807	-0.0226	0.0471	-0.039019021	-0.034737387
35980	Hungary	HU	19.36879244	47.18223946	0.0161	-0.0542	0.047638956	0.030452913
36090	Swiss-German	CH	8.55	47.36	0.0076	-0.0044	0.002128083	0.008520051
36172	Swiss-German	CH	8.55	47.36	0.0072	0.0052	-0.006987415	0.005482338
36721	France	FR	2.394327671	46.60586801	-0.001	0.0126	-0.011832808	-0.004443495
36909	Swiss-German	CH	8.55	47.36	-0.0164	-0.0161	0.020005568	-0.011311377
37061	France	FR	2.394327671	46.60586801	0.0055	0.0137	-0.014686461	0.001499287
37340	Portugal	PT	-8.016392483	39.59096807	-0.0211	0.0334	-0.026267253	-0.029509345
38435	Swiss-German	CH	8.55	47.36	0.0023	-0.0105	0.009455309	0.005112448
38860	Portugal	PT	-8.016392483	39.59096807	-0.0133	0.0356	-0.030537358	-0.022621224
38990	Italy	IT	12.5	42	-0.0505	-0.0288	0.041635587	-0.040572995
39433	Swiss-French	CH	6.15	46.2	0.0053	0.0189	-0.019628629	-0.000130123
39501	Swiss-French	CH	6.15	46.2	0.0041	0.0024	-0.003439691	0.003276969
39542	Swiss-French	CH	6.15	46.2	0.005	6.00E-04	-0.001958552	0.004639404
40878	France	FR	2.394327671	46.60586801	0.0125	0.009	-0.012104233	0.009525625
40949	France	FR	2.394327671	46.60586801	0.006	0.0153	-0.016362329	0.001537595
41808	Swiss-French	CH	6.15	46.2	0.0042	4.00E-04	-0.001545235	0.003925844
41809	Italy	IT	12.5	42	-0.0483	-0.0154	0.028149509	-0.042162248
41954	Italy	IT	12.5	42	-0.0151	-5.00E-04	0.004653934	-0.014373618
42083	Spain	ES	-3.566114847	40.32870801	-0.0203	0.0367	-0.029659816	-0.029652577
42221	Swiss-French	CH	6.15	46.2	0.0019	0.0033	-0.003696586	0.00091392
43166	Swiss-French	CH	6.15	46.2	0.0065	-3.00E-04	-0.001508187	0.006329721
43346	Swiss-German	CH	8.55	47.36	0.0128	-0.0101	0.00616885	0.015092889
44334	Spain	ES	-3.566114847	40.32870801	-0.0117	0.0511	-0.045875803	-0.025367513
44655	France	FR	2.394327671	46.60586801	-0.0012	0.0155	-0.014564568	-0.00543722
45193	Swiss-French	CH	6.15	46.2	1.00E-04	-0.0091	0.00871789	0.002611206
45258	Spain	ES	-3.566114847	40.32870801	-0.0113	0.0383	-0.033684955	-0.021445369
45327	Italy	IT	12.5	42	-0.0185	0.0098	-0.004305143	-0.020487941
45407	Spain	ES	-3.566114847	40.32870801	-0.0144	0.0398	-0.034269732	-0.024839192
45675	Russian_Federation	RU	37.5	55.75	0.0359	-0.06	0.04774061	0.051084676
46377	France	FR	2.394327671	46.60586801	0.0023	0.0053	-0.005729234	0.000745569
46416	Italy	IT	12.5	42	-0.0161	-0.0111	0.015117417	-0.012404987
46590	Portugal	PT	-8.016392483	39.59096807	-0.0197	0.0474	-0.040108851	-0.032033265
46707	Swiss-French	CH	6.15	46.2	0.0076	0.0015	-0.003542095	0.006889381
47488	Portugal	PT	-8.016392483	39.59096807	-0.0119	0.0338	-0.029194412	-0.020778265
47633	Swiss-German	CH	8.55	47.36	0.0049	-0.0016	0.00018339	0.005151346
48642	Swiss-French	CH	6.15	46.2	0.0043	-0.0011	-0.000131303	0.004436526
49577	United_Kingdom	UK	-2.331195017	53.54324801	0.028	0.0127	-0.019944071	0.023399231
264	Poland	PL	19.39460765	52.14189866	0.0331	-0.0435	0.032657211	0.043833395
304	Swiss-German	CH	8.55	47.36	0.0084	-0.0036	0.001138137	0.009067781
440	Swiss-French	CH	6.15	46.2	0.0036	0.0146	-0.015026272	-0.000575448
1338	Spain	ES	-3.566114847	40.32870801	-0.0129	0.0302	-0.025458258	-0.020744327
1491	Swiss-German	CH	8.55	47.36	0.0135	3.00E-04	-0.004019509	0.01289122
1588	Swiss-French	CH	6.15	46.2	0.0101	0.0026	-0.005290209	0.008987975
1606	France	FR	2.394327671	46.60586801	-7.00E-04	0.0282	-0.026908058	-0.008466784
2009	Portugal	PT	-8.016392483	39.59096807	-0.0169	0.0403	-0.034059294	-0.027380002
2314	France	FR	2.394327671	46.60586801	0.0087	0.0136	-0.015474788	0.004602276
2971	Italy	IT	12.5	42	-0.0373	-0.0121	0.021937822	-0.0325028
3096	Portugal	PT	-8.016392483	39.59096807	-0.0168	0.0448	-0.038411644	-0.028527629
3213	Swiss-French	CH	6.15	46.2	0.0126	-0.0018	-0.001752563	0.012606686
3417	Swiss-Italian	CH	8.95	46	-0.0106	-0.0015	0.004371249	-0.009772522
3916	Swiss-French	CH	6.15	46.2	0.0092	-0.0068	0.00399238	0.010721049
4530	France	FR	2.394327671	46.60586801	0.0133	0.0119	-0.015112378	0.009492947
4575	France	FR	2.394327671	46.60586801	-0.001	0.0197	-0.018656242	-0.006405827
4589	Swiss-German	CH	8.55	47.36	0.0048	-0.0052	0.003670798	0.006050227
4772	Spain	ES	-3.566114847	40.32870801	-0.0124	0.0488	-0.043471925	-0.025404561
5106	Swiss-German	CH	8.55	47.36	-8.00E-04	0.0018	-0.001508777	-0.00126633
5468	France	FR	2.394327671	46.60586801	0.0108	0.0049	-0.007694086	0.009025023
5621	Swiss-Italian	CH	8.95	46	-0.0095	5.00E-04	0.002145132	-0.009268139
5771	France	FR	2.394327671	46.60586801	-0.0086	-0.0028	0.005067841	-0.007491127
6301	Portugal	PT	-8.016392483	39.59096807	-0.0262	0.0461	-0.037062988	-0.037920771
6370	Germany	DE	10.35890163	51.08355564	0.0061	0.0025	-0.004088565	0.005171425
6979	Italy	IT	12.5	42	-0.0316	-0.0122	0.020458533	-0.026997193
7147	Russian_Federation	RU	37.5	55.75	-0.005	-0.0182	0.01887298	0.000224968
8069	Spain	ES	-3.566114847	40.32870801	-0.0108	0.0263	-0.022290582	-0.017648228
8079	Swiss-German	CH	8.55	47.36	0.0181	-0.0113	0.005857267	0.0205181
9343	Swiss-French	CH	6.15	46.2	0.011	-0.0051	0.001861107	0.01198108
9489	Spain	ES	-3.566114847	40.32870801	-0.0163	0.0433	-0.037108266	-0.027632528
9887	Portugal	PT	-8.016392483	39.59096807	-0.022	0.0519	-0.043797877	-0.035487405
9953	Portugal	PT	-8.016392483	39.59096807	-0.0183	0.019	-0.013202053	-0.022838472
10340	Swiss-German	CH	8.55	47.36	0.0097	-0.0021	-0.000662733	0.009902565
11731	Italy	IT	12.5	42	-0.0351	-0.0109	0.020176519	-0.030720158
11931	Swiss-French	CH	6.15	46.2	0.0046	0.0013	-0.002520731	0.004061516
12615	Portugal	PT	-8.016392483	39.59096807	-0.0167	0.0463	-0.039880853	-0.028846101
13106	Spain	ES	-3.566114847	40.32870801	-0.0168	0.034	-0.028032336	-0.025542673
13510	France	FR	2.394327671	46.60586801	-0.0038	0.0243	-0.022303181	-0.010368129
14352	Swiss-French	CH	6.15	46.2	-0.0023	-0.001	0.001596732	-0.001934023
14457	Netherlands	NL	5.667115657	52.26613865	0.0206	-0.0082	0.00218706	0.022063925
14617	France	FR	2.394327671	46.60586801	0.0054	0.03	-0.03032389	-0.003101889
14858	Swiss-German	CH	8.55	47.36	0.0114	-4.00E-04	-0.002766368	0.01106649
14893	Swiss-French	CH	6.15	46.2	0.009	0.0084	-0.010560258	0.006327791
15203	Portugal	PT	-8.016392483	39.59096807	-0.0134	0.0408	-0.035507164	-0.024154529
16114	Germany	DE	10.35890163	51.08355564	0.0175	-0.0075	0.002371119	0.018891209
16525	Italy	IT	12.5	42	-0.0535	-0.0149	0.029106187	-0.047297885
17270	Portugal	PT	-8.016392483	39.59096807	-0.0152	0.0431	-0.03722008	-0.026520099
17370	Swiss-French	CH	6.15	46.2	0.0106	-0.0049	0.001779452	0.011541384
17430	Swiss-French	CH	6.15	46.2	-0.0026	0.0047	-0.003798321	-0.003797731
17543	Italy	IT	12.5	42	-0.022	-0.0047	0.010597386	-0.019844027
17778	Portugal	PT	-8.016392483	39.59096807	-0.0194	0.0425	-0.035482636	-0.030390666
17977	Spain	ES	-3.566114847	40.32870801	-0.0062	0.0481	-0.044512778	-0.019252599
18382	Spain	ES	-3.566114847	40.32870801	-0.0134	0.0336	-0.028587625	-0.022164559
18514	Swiss-German	CH	8.55	47.36	0.0163	-0.0074	0.002606676	0.017710314
18658	Swiss-German	CH	8.55	47.36	0.0165	-0.011	0.006011169	0.018897509
18793	Swiss-French	CH	6.15	46.2	-7.00E-04	0.0093	-0.008744268	-0.003243111
19121	Swiss-German	CH	8.55	47.36	0.008	-0.0116	0.008937068	0.01089444
19634	Swiss-French	CH	6.15	46.2	0.001	-0.0061	0.005586002	0.002646994
19667	Swiss-French	CH	6.15	46.2	0.0075	0.0047	-0.006589807	0.005908845
